tree	lineage	ntaxa	tmrca	ptmrca	source	first_seen	last_seen	taxa
0	14	87	0.3682580000000001	0.37961500000000004	non-Chile	0.293149	0.04657500000000003	hCoV-19/Chile/AT-149862/2021|EPI_ISL_4655103|2021-08-19; hCoV-19/Chile/AT-149861/2021|EPI_ISL_4655081|2021-08-22; hCoV-19/Chile/ML-117661/2021|EPI_ISL_12145243|2021-06-27; hCoV-19/Chile/ML-117658/2021|EPI_ISL_12145240|2021-06-27; hCoV-19/Chile/AN-119315/2021|EPI_ISL_12144305|2021-06-30; hCoV-19/Chile/AT-145717/2021|EPI_ISL_4632253|2021-08-25; hCoV-19/Chile/AT-145729/2021|EPI_ISL_4632242|2021-08-19; hCoV-19/Chile/AT-143247/2021|EPI_ISL_4649142|2021-08-17; hCoV-19/Chile/AT-143245/2021|EPI_ISL_4649148|2021-08-18; hCoV-19/Chile/AT-144094/2021|EPI_ISL_4635516|2021-08-23; hCoV-19/Chile/AT-149079/2021|EPI_ISL_4658023|2021-09-05; hCoV-19/Chile/AT-149091/2021|EPI_ISL_4658031|2021-09-02; hCoV-19/Chile/AT-154870/2021|EPI_ISL_5011441|2021-09-14; hCoV-19/Chile/AT-149075/2021|EPI_ISL_4658017|2021-09-02; hCoV-19/Chile/AT-149089/2021|EPI_ISL_4658016|2021-09-03; hCoV-19/Chile/AT-149078/2021|EPI_ISL_4658046|2021-09-04; hCoV-19/Chile/AT-152341/2021|EPI_ISL_4654410|2021-09-10; hCoV-19/Chile/AT-152330/2021|EPI_ISL_4654396|2021-09-13; hCoV-19/Chile/AT-152332/2021|EPI_ISL_4654419|2021-09-13; hCoV-19/Chile/AT-147439/2021|EPI_ISL_4632816|2021-08-30; hCoV-19/Chile/AT-152700/2021|EPI_ISL_4658365|2021-09-14; hCoV-19/Chile/AT-158762/2021|EPI_ISL_5543961|2021-09-20; hCoV-19/Chile/AT-154863/2021|EPI_ISL_5011403|2021-09-19; hCoV-19/Chile/AT-158798/2021|EPI_ISL_5421791|2021-09-25; hCoV-19/Chile/AT-158756/2021|EPI_ISL_5543990|2021-09-20; hCoV-19/Chile/AT-154868/2021|EPI_ISL_5011436|2021-09-13; hCoV-19/Chile/AT-154865/2021|EPI_ISL_5011416|2021-09-13; hCoV-19/Chile/AT-152319/2021|EPI_ISL_4654443|2021-09-10; hCoV-19/Chile/AT-152337/2021|EPI_ISL_4654437|2021-09-10; hCoV-19/Chile/AT-152318/2021|EPI_ISL_4654438|2021-09-10; hCoV-19/Chile/AT-154887/2021|EPI_ISL_5411157|2021-09-16; hCoV-19/Chile/AT-158759/2021|EPI_ISL_5543962|2021-09-20; hCoV-19/Chile/AT-158768/2021|EPI_ISL_5543960|2021-09-20; hCoV-19/Chile/AT-158781/2021|EPI_ISL_5543964|2021-09-22; hCoV-19/Chile/AT-158794/2021|EPI_ISL_5421787|2021-09-24; hCoV-19/Chile/AT-158793/2021|EPI_ISL_5544000|2021-09-23; hCoV-19/Chile/AT-152317/2021|EPI_ISL_4654433|2021-09-10; hCoV-19/Chile/AT-154877/2021|EPI_ISL_5011454|2021-09-14; hCoV-19/Chile/AT-154867/2021|EPI_ISL_5011429|2021-09-14; hCoV-19/Chile/AT-154866/2021|EPI_ISL_5011422|2021-09-13; hCoV-19/Chile/AN-147056/2021|EPI_ISL_4632452|2021-08-27; hCoV-19/Chile/BI-149371/2021|EPI_ISL_4659826|2021-09-06; hCoV-19/Chile/RM-147302/2021|EPI_ISL_4632865|2021-09-02; hCoV-19/Chile/RM-145242/2021|EPI_ISL_4636015|2021-08-29; hCoV-19/Chile/RM-140429/2021|EPI_ISL_4635750|2021-08-18; hCoV-19/Chile/RM-138951/2021|EPI_ISL_3988253|2021-08-15; hCoV-19/Chile/VS-144700/2021|EPI_ISL_4652671|2021-08-29; hCoV-19/Chile/RM-128462/2021|EPI_ISL_11976153|2021-07-20; hCoV-19/Chile/VS-152313/2021|EPI_ISL_4654259|2021-09-14; hCoV-19/Chile/VS-153535/2021|EPI_ISL_12144601|2021-09-14; hCoV-19/Chile/AT-147438/2021|EPI_ISL_4632880|2021-08-27; hCoV-19/Chile/ML-117659/2021|EPI_ISL_12145241|2021-06-27; hCoV-19/Chile/LI-145384/2021|EPI_ISL_4636027|2021-08-28; hCoV-19/Chile/TA-148234/2021|EPI_ISL_4636599|2021-09-02; hCoV-19/Chile/AT-148235/2021|EPI_ISL_4636600|2021-09-02; hCoV-19/Chile/TA-134095/2021|EPI_ISL_3981959|2021-08-01; hCoV-19/Chile/VS-154153/2021|EPI_ISL_12144602|2021-09-20; hCoV-19/Chile/AT-140085/2021|EPI_ISL_4005194|2021-08-12; hCoV-19/Chile/AN-126744/2021|EPI_ISL_11976061|2021-07-12; hCoV-19/Chile/AN-126751/2021|EPI_ISL_11976063|2021-07-12; hCoV-19/Chile/AT-145724/2021|EPI_ISL_4632245|2021-08-29; hCoV-19/Chile/AN-143541/2021|EPI_ISL_4649325|2021-08-24; hCoV-19/Chile/RM-128460/2021|EPI_ISL_11976156|2021-07-20; hCoV-19/Chile/AT-152333/2021|EPI_ISL_4654432|2021-09-07; hCoV-19/Chile/AT-148231/2021|EPI_ISL_4636598|2021-09-02; hCoV-19/Chile/AT-149098/2021|EPI_ISL_4658050|2021-09-04; hCoV-19/Chile/AT-149077/2021|EPI_ISL_4658022|2021-09-04; hCoV-19/Chile/AT-149096/2021|EPI_ISL_4658039|2021-09-04; hCoV-19/Chile/AT-152327/2021|EPI_ISL_4654400|2021-09-11; hCoV-19/Chile/AT-147200/2021|EPI_ISL_4632555|2021-08-20; hCoV-19/Chile/AT-149864/2021|EPI_ISL_4655109|2021-08-23; hCoV-19/Chile/AT-147437/2021|EPI_ISL_4632877|2021-08-30; hCoV-19/Chile/AT-148230/2021|EPI_ISL_4636597|2021-09-03; hCoV-19/Chile/AT-152334/2021|EPI_ISL_4654428|2021-09-07; hCoV-19/Chile/AT-152335/2021|EPI_ISL_4654397|2021-09-07; hCoV-19/Chile/AT-149099/2021|EPI_ISL_4658051|2021-09-01; hCoV-19/Chile/AT-149081/2021|EPI_ISL_4658030|2021-09-05; hCoV-19/Chile/AT-152320/2021|EPI_ISL_4654411|2021-09-11; hCoV-19/Chile/AT-152328/2021|EPI_ISL_4654418|2021-09-11; hCoV-19/Chile/AT-158777/2021|EPI_ISL_5543978|2021-09-23; hCoV-19/Chile/AT-154875/2021|EPI_ISL_5011449|2021-09-15; hCoV-19/Chile/AT-154884/2021|EPI_ISL_5411156|2021-09-15; hCoV-19/Chile/AT-154882/2021|EPI_ISL_5411154|2021-09-15; hCoV-19/Chile/AT-154879/2021|EPI_ISL_5011463|2021-09-15; hCoV-19/Chile/ML-117660/2021|EPI_ISL_12145242|2021-06-27; hCoV-19/Chile/VS-119715/2021|EPI_ISL_12144578|2021-06-29; hCoV-19/Chile/ML-128448/2021|EPI_ISL_12144454|2021-07-20
0	15	1	0.14794300000000005	0.14970700000000003	non-Chile	0.14794300000000005	0.14794300000000005	hCoV-19/Chile/RM-141442/2021|EPI_ISL_12144484|2021-08-19
0	16	1	0.30959000000000003	0.328399	non-Chile	0.30959000000000003	0.30959000000000003	hCoV-19/Chile/RM-115358/2021|EPI_ISL_12144469|2021-06-21
0	17	1	0.09862899999999986	0.09962599999999988	non-Chile	0.09862899999999986	0.09862899999999986	hCoV-19/Chile/TA-150401/2021|EPI_ISL_4632059|2021-09-06
0	18	3	0.28776899999999994	0.5158919999999999	non-Chile	0.24931399999999992	0.24931399999999992	hCoV-19/Chile/AN-125791/2021|EPI_ISL_3185773|2021-07-13; hCoV-19/Chile/AN-125792/2021|EPI_ISL_3185774|2021-07-13; hCoV-19/Chile/AN-125793/2021|EPI_ISL_3185775|2021-07-13
0	19	1	0.2027389999999999	0.4347249999999999	non-Chile	0.2027389999999999	0.2027389999999999	hCoV-19/Chile/NB-133108/2021|EPI_ISL_4632876|2021-07-30
0	20	3	0.3303909999999999	0.37430299999999983	non-Chile	0.25753499999999985	0.2520549999999998	hCoV-19/Chile/TA-125390/2021|EPI_ISL_3185714|2021-07-10; hCoV-19/Chile/AN-125788/2021|EPI_ISL_3185789|2021-07-10; hCoV-19/Chile/AN-126764/2021|EPI_ISL_11976060|2021-07-12
0	21	1	0.24109599999999987	0.4797349999999999	non-Chile	0.24109599999999987	0.24109599999999987	hCoV-19/Chile/RM-126291/2021|EPI_ISL_11976069|2021-07-16
0	22	2	0.20791199999999987	0.2195029999999999	non-Chile	0.2054809999999999	0.18356399999999984	hCoV-19/Chile/TA-136618/2021|EPI_ISL_3987694|2021-08-06; hCoV-19/Chile/AN-135167/2021|EPI_ISL_12014866|2021-07-29
0	23	13	0.1529600000000002	0.1689130000000002	non-Chile	0.13698900000000014	0.07397500000000012	hCoV-19/Chile/BI-145507/2021|EPI_ISL_4636044|2021-08-29; hCoV-19/Chile/TA-143789/2021|EPI_ISL_4635475|2021-08-23; hCoV-19/Chile/TA-148301/2021|EPI_ISL_4636138|2021-09-01; hCoV-19/Chile/TA-148303/2021|EPI_ISL_4636139|2021-09-03; hCoV-19/Chile/TA-151688/2021|EPI_ISL_4653537|2021-09-10; hCoV-19/Chile/TA-152747/2021|EPI_ISL_4658503|2021-09-12; hCoV-19/Chile/TA-154207/2021|EPI_ISL_5010718|2021-09-15; hCoV-19/Chile/TA-151683/2021|EPI_ISL_4653547|2021-09-07; hCoV-19/Chile/TA-151685/2021|EPI_ISL_4653530|2021-09-10; hCoV-19/Chile/TA-151673/2021|EPI_ISL_4653543|2021-09-10; hCoV-19/Chile/TA-154176/2021|EPI_ISL_5010706|2021-09-14; hCoV-19/Chile/TA-154262/2021|EPI_ISL_4656286|2021-09-14; hCoV-19/Chile/TA-147074/2021|EPI_ISL_4632486|2021-08-30
0	24	4	0.30801899999999993	0.33688299999999993	non-Chile	0.30684999999999996	0.23013699999999992	hCoV-19/Chile/ML-128445/2021|EPI_ISL_12144453|2021-07-20; hCoV-19/Chile/ML-128456/2021|EPI_ISL_11976157|2021-07-20; hCoV-19/Chile/ML-128455/2021|EPI_ISL_11976158|2021-07-20; hCoV-19/Chile/RM-115361/2021|EPI_ISL_12144470|2021-06-22
0	25	64	0.45342299999999996	0.45882999999999996	non-Chile	0.42739699999999997	0.05205700000000013	hCoV-19/Chile/ML-150914/2021|EPI_ISL_4636467|2021-09-08; hCoV-19/Chile/AN-138399/2021|EPI_ISL_4005050|2021-08-09; hCoV-19/Chile/CO-111699/2021|EPI_ISL_12144401|2021-06-14; hCoV-19/Chile/VS-147198/2021|EPI_ISL_4632534|2021-09-02; hCoV-19/Chile/BI-140703/2021|EPI_ISL_4630490|2021-08-16; hCoV-19/Chile/VS-141353/2021|EPI_ISL_12144589|2021-08-18; hCoV-19/Chile/AT-143246/2021|EPI_ISL_4649154|2021-08-21; hCoV-19/Chile/AT-143244/2021|EPI_ISL_4649153|2021-08-21; hCoV-19/Chile/AT-145732/2021|EPI_ISL_4632254|2021-08-30; hCoV-19/Chile/AT-145722/2021|EPI_ISL_4632255|2021-08-28; hCoV-19/Chile/BI-142070/2021|EPI_ISL_4631960|2021-08-21; hCoV-19/Chile/RM-156357/2021|EPI_ISL_5011585|2021-09-22; hCoV-19/Chile/RM-121701/2021|EPI_ISL_3185460|2021-07-05; hCoV-19/Chile/BI-121709/2021|EPI_ISL_3185466|2021-07-05; hCoV-19/Chile/RM-121704/2021|EPI_ISL_3185462|2021-07-05; hCoV-19/Chile/AP-117625/2021|EPI_ISL_12144322|2021-06-22; hCoV-19/Chile/RM-118883/2021|EPI_ISL_3185517|2021-06-30; hCoV-19/Chile/RM-116433/2021|EPI_ISL_12144472|2021-06-24; hCoV-19/Chile/LR-133918/2021|EPI_ISL_11976130|2021-07-30; hCoV-19/Chile/AR-144084/2021|EPI_ISL_4635513|2021-08-25; hCoV-19/Chile/AR-144086/2021|EPI_ISL_4635515|2021-08-25; hCoV-19/Chile/AR-154054/2021|EPI_ISL_5431292|2021-09-16; hCoV-19/Chile/AR-148215/2021|EPI_ISL_4636585|2021-09-05; hCoV-19/Chile/AR-125920/2021|EPI_ISL_11976040|2021-07-12; hCoV-19/Chile/AR-133277/2021|EPI_ISL_11976124|2021-07-28; hCoV-19/Chile/AR-139576/2021|EPI_ISL_3982407|2021-08-15; hCoV-19/Chile/AR-146381/2021|EPI_ISL_4632317|2021-08-27; hCoV-19/Chile/AR-133271/2021|EPI_ISL_11976084|2021-07-28; hCoV-19/Chile/AR-133275/2021|EPI_ISL_11976122|2021-07-23; hCoV-19/Chile/AR-133276/2021|EPI_ISL_11976123|2021-07-28; hCoV-19/Chile/AR-133274/2021|EPI_ISL_11976121|2021-07-28; hCoV-19/Chile/AR-133273/2021|EPI_ISL_11976120|2021-07-28; hCoV-19/Chile/AR-133272/2021|EPI_ISL_3537141|2021-07-28; hCoV-19/Chile/BI-93148/2021|EPI_ISL_12144398|2021-05-09; hCoV-19/Chile/BI-124512/2021|EPI_ISL_12017324|2021-07-09; hCoV-19/Chile/BI-124515/2021|EPI_ISL_12017326|2021-07-10; hCoV-19/Chile/LI-143534/2021|EPI_ISL_4649161|2021-08-24; hCoV-19/Chile/LI-100611/2021|EPI_ISL_12144405|2021-05-24; hCoV-19/Chile/RM-151086/2021|EPI_ISL_4636491|2021-09-07; hCoV-19/Chile/RM-153038/2021|EPI_ISL_5010742|2021-09-15; hCoV-19/Chile/LR-137247/2021|EPI_ISL_4005119|2021-08-06; hCoV-19/Chile/LR-137244/2021|EPI_ISL_4005121|2021-08-06; hCoV-19/Chile/LR-137243/2021|EPI_ISL_4005120|2021-08-06; hCoV-19/Chile/LR-137246/2021|EPI_ISL_4005118|2021-08-06; hCoV-19/Chile/RM-147170/2021|EPI_ISL_4632535|2021-09-01; hCoV-19/Chile/RM-126868/2021|EPI_ISL_11976047|2021-07-19; hCoV-19/Chile/RM-156719/2021|EPI_ISL_5431584|2021-09-23; hCoV-19/Chile/RM-132353/2021|EPI_ISL_11976094|2021-07-30; hCoV-19/Chile/RM-126173/2021|EPI_ISL_11976041|2021-07-16; hCoV-19/Chile/CO-136056/2021|EPI_ISL_3988099|2021-08-08; hCoV-19/Chile/LI-100622/2021|EPI_ISL_12144406|2021-05-24; hCoV-19/Chile/LI-105588/2021|EPI_ISL_12144409|2021-06-02; hCoV-19/Chile/LI-108565/2021|EPI_ISL_12144410|2021-06-07; hCoV-19/Chile/BI-125681/2021|EPI_ISL_3185751|2021-07-12; hCoV-19/Chile/LI-105587/2021|EPI_ISL_12144408|2021-06-02; hCoV-19/Chile/LI-105586/2021|EPI_ISL_12144407|2021-06-02; hCoV-19/Chile/RM-141649/2021|EPI_ISL_4635759|2021-08-22; hCoV-19/Chile/RM-141655/2021|EPI_ISL_4635760|2021-08-22; hCoV-19/Chile/VS-137944/2021|EPI_ISL_3987907|2021-08-11; hCoV-19/Chile/VS-137945/2021|EPI_ISL_3987908|2021-08-11; hCoV-19/Chile/VS-137946/2021|EPI_ISL_3987909|2021-08-11; hCoV-19/Chile/RM-149784/2021|EPI_ISL_4632063|2021-09-09; hCoV-19/Chile/RM-147472/2021|EPI_ISL_4632867|2021-09-03; hCoV-19/Chile/RM-149647/2021|EPI_ISL_4632062|2021-09-06
0	26	1	0.315068	0.5149539999999999	non-Chile	0.315068	0.315068	hCoV-19/Chile/RM-114273/2021|EPI_ISL_12145250|2021-06-19
0	27	1	0.12602799999999992	0.13346099999999994	non-Chile	0.12602799999999992	0.12602799999999992	hCoV-19/Chile/TA-145197/2021|EPI_ISL_4635603|2021-08-27
0	28	9	0.28666499999999995	0.45666399999999996	non-Chile	0.20822099999999988	0.04657699999999998	hCoV-19/Chile/AN-143943/2021|EPI_ISL_4635498|2021-08-23; hCoV-19/Chile/AN-143948/2021|EPI_ISL_4635500|2021-08-23; hCoV-19/Chile/AP-141817/2021|EPI_ISL_4631655|2021-08-17; hCoV-19/Chile/AP-141815/2021|EPI_ISL_4631645|2021-08-18; hCoV-19/Chile/AP-143839/2021|EPI_ISL_4635487|2021-08-23; hCoV-19/Chile/TA-132240/2021|EPI_ISL_11976149|2021-07-28; hCoV-19/Chile/AN-151282/2021|EPI_ISL_4636533|2021-09-10; hCoV-19/Chile/TA-158787/2021|EPI_ISL_5543988|2021-09-25; hCoV-19/Chile/AN-153018/2021|EPI_ISL_4655967|2021-09-15
0	29	1	0.3917829999999999	0.46655099999999994	non-Chile	0.3917829999999999	0.3917829999999999	hCoV-19/Chile/RM-98046/2021|EPI_ISL_12145284|2021-05-22
0	30	1	0.3178099999999999	0.3215009999999999	non-Chile	0.3178099999999999	0.3178099999999999	hCoV-19/Chile/RM-114111/2021|EPI_ISL_12145249|2021-06-18
0	31	4	0.339676	0.441922	non-Chile	0.317809	0.09589099999999995	hCoV-19/Chile/AN-148445/2021|EPI_ISL_4636169|2021-09-04; hCoV-19/Chile/AN-148449/2021|EPI_ISL_4636172|2021-09-04; hCoV-19/Chile/TA-151671/2021|EPI_ISL_4653531|2021-09-07; hCoV-19/Chile/VS-114112/2021|EPI_ISL_12145287|2021-06-18
0	32	1	0.30959000000000003	0.325233	non-Chile	0.30959000000000003	0.30959000000000003	hCoV-19/Chile/RM-114445/2021|EPI_ISL_12145251|2021-06-21
0	33	1	0.19726100000000002	0.28129100000000007	non-Chile	0.19726100000000002	0.19726100000000002	hCoV-19/Chile/RM-133461/2021|EPI_ISL_4632866|2021-08-01
0	34	1	0.290412	0.291172	non-Chile	0.290412	0.290412	hCoV-19/Chile/RM-117484/2021|EPI_ISL_12145254|2021-06-28
0	35	1	0.12876699999999996	0.24093399999999998	non-Chile	0.12876699999999996	0.12876699999999996	hCoV-19/Chile/AN-143636/2021|EPI_ISL_4649137|2021-08-26
0	36	11	0.19633100000000003	0.20603000000000005	non-Chile	0.18630200000000008	0.05479500000000004	hCoV-19/Chile/TA-136622/2021|EPI_ISL_3987687|2021-08-05; hCoV-19/Chile/TA-152758/2021|EPI_ISL_4658474|2021-09-13; hCoV-19/Chile/VS-156515/2021|EPI_ISL_5431599|2021-09-22; hCoV-19/Chile/TA-157936/2021|EPI_ISL_5545830|2021-09-21; hCoV-19/Chile/TA-142405/2021|EPI_ISL_4632400|2021-08-16; hCoV-19/Chile/TA-140689/2021|EPI_ISL_4632738|2021-08-15; hCoV-19/Chile/TA-141025/2021|EPI_ISL_4630489|2021-08-18; hCoV-19/Chile/TA-152748/2021|EPI_ISL_4658461|2021-09-11; hCoV-19/Chile/TA-145213/2021|EPI_ISL_4636013|2021-08-25; hCoV-19/Chile/TA-145210/2021|EPI_ISL_4636010|2021-08-24; hCoV-19/Chile/TA-142896/2021|EPI_ISL_4635773|2021-08-23
0	37	1	0.32055100000000003	0.460558	non-Chile	0.32055100000000003	0.32055100000000003	hCoV-19/Chile/RM-113243/2021|EPI_ISL_12145247|2021-06-17
0	38	1	0.27671500000000004	0.43717000000000006	non-Chile	0.27671500000000004	0.27671500000000004	hCoV-19/Chile/RM-120285/2021|EPI_ISL_3185393|2021-07-03
0	39	2	0.27764200000000006	0.4206160000000001	non-Chile	0.271235	0.167126	hCoV-19/Chile/RM-137987/2021|EPI_ISL_3987860|2021-08-12; hCoV-19/Chile/TA-121870/2021|EPI_ISL_12145285|2021-07-05
0	40	7	0.18038500000000013	0.4150980000000001	non-Chile	0.14794700000000016	0.07397500000000024	hCoV-19/Chile/LL-151499/2021|EPI_ISL_4655609|2021-09-11; hCoV-19/Chile/LL-154694/2021|EPI_ISL_5411128|2021-09-14; hCoV-19/Chile/LL-154698/2021|EPI_ISL_5411130|2021-09-15; hCoV-19/Chile/AN-142302/2021|EPI_ISL_4632386|2021-08-19; hCoV-19/Chile/RM-151801/2021|EPI_ISL_4654113|2021-09-13; hCoV-19/Chile/LL-143782/2021|EPI_ISL_4635471|2021-08-24; hCoV-19/Chile/RM-147156/2021|EPI_ISL_4632552|2021-08-25
0	41	53	0.3016270000000001	0.41346000000000005	non-Chile	0.2657550000000001	0.060277000000000025	hCoV-19/Chile/RM-122064/2021|EPI_ISL_11992227|2021-07-07; hCoV-19/Chile/RM-139827/2021|EPI_ISL_4635740|2021-08-17; hCoV-19/Chile/RM-132259/2021|EPI_ISL_11976085|2021-07-30; hCoV-19/Chile/RM-132262/2021|EPI_ISL_11976093|2021-07-30; hCoV-19/Chile/RM-132263/2021|EPI_ISL_11976086|2021-07-30; hCoV-19/Chile/VS-135627/2021|EPI_ISL_3982667|2021-08-04; hCoV-19/Chile/BI-152626/2021|EPI_ISL_4658502|2021-09-13; hCoV-19/Chile/BI-155301/2021|EPI_ISL_5010817|2021-09-20; hCoV-19/Chile/RM-139179/2021|EPI_ISL_4635739|2021-08-16; hCoV-19/Chile/RM-142803/2021|EPI_ISL_4632432|2021-08-23; hCoV-19/Chile/BI-144842/2021|EPI_ISL_4652646|2021-08-27; hCoV-19/Chile/BI-148854/2021|EPI_ISL_4653016|2021-09-03; hCoV-19/Chile/ML-150915/2021|EPI_ISL_4636468|2021-09-08; hCoV-19/Chile/ML-154785/2021|EPI_ISL_5411139|2021-09-20; hCoV-19/Chile/ML-151432/2021|EPI_ISL_4655593|2021-09-12; hCoV-19/Chile/RM-145172/2021|EPI_ISL_4636543|2021-08-30; hCoV-19/Chile/RM-147684/2021|EPI_ISL_4636546|2021-09-05; hCoV-19/Chile/LI-147958/2021|EPI_ISL_4636559|2021-09-02; hCoV-19/Chile/LI-147955/2021|EPI_ISL_4636556|2021-09-02; hCoV-19/Chile/LI-147956/2021|EPI_ISL_4636557|2021-09-02; hCoV-19/Chile/BI-150634/2021|EPI_ISL_4655091|2021-09-08; hCoV-19/Chile/BI-153036/2021|EPI_ISL_5010741|2021-09-14; hCoV-19/Chile/BI-150052/2021|EPI_ISL_4655082|2021-09-08; hCoV-19/Chile/BI-145496/2021|EPI_ISL_4636035|2021-08-30; hCoV-19/Chile/BI-148849/2021|EPI_ISL_4652889|2021-09-03; hCoV-19/Chile/RM-126274/2021|EPI_ISL_11976050|2021-07-17; hCoV-19/Chile/BI-149372/2021|EPI_ISL_4658056|2021-09-02; hCoV-19/Chile/BI-148852/2021|EPI_ISL_4652918|2021-09-04; hCoV-19/Chile/BI-152625/2021|EPI_ISL_4658482|2021-09-13; hCoV-19/Chile/BI-155308/2021|EPI_ISL_5010822|2021-09-20; hCoV-19/Chile/BI-152201/2021|EPI_ISL_4655576|2021-09-13; hCoV-19/Chile/RM-131728/2021|EPI_ISL_11976092|2021-07-29; hCoV-19/Chile/RM-132506/2021|EPI_ISL_11976095|2021-08-01; hCoV-19/Chile/RM-133439/2021|EPI_ISL_3988222|2021-08-03; hCoV-19/Chile/RM-142309/2021|EPI_ISL_4632387|2021-08-23; hCoV-19/Chile/BI-143661/2021|EPI_ISL_4635466|2021-08-24; hCoV-19/Chile/BI-144843/2021|EPI_ISL_4652652|2021-08-27; hCoV-19/Chile/BI-148837/2021|EPI_ISL_4652884|2021-09-03; hCoV-19/Chile/BI-146997/2021|EPI_ISL_4632484|2021-09-01; hCoV-19/Chile/LI-144114/2021|EPI_ISL_4635527|2021-08-24; hCoV-19/Chile/BI-144845/2021|EPI_ISL_4652685|2021-08-29; hCoV-19/Chile/BI-145503/2021|EPI_ISL_4636041|2021-08-30; hCoV-19/Chile/BI-145498/2021|EPI_ISL_4636036|2021-08-30; hCoV-19/Chile/BI-148839/2021|EPI_ISL_4652885|2021-09-03; hCoV-19/Chile/BI-151307/2021|EPI_ISL_4636540|2021-09-10; hCoV-19/Chile/BI-149366/2021|EPI_ISL_4659819|2021-09-06; hCoV-19/Chile/RM-123609/2021|EPI_ISL_11992230|2021-07-10; hCoV-19/Chile/BI-151300/2021|EPI_ISL_4636536|2021-09-11; hCoV-19/Chile/BI-152645/2021|EPI_ISL_4658473|2021-09-13; hCoV-19/Chile/RM-150319/2021|EPI_ISL_4659689|2021-09-07; hCoV-19/Chile/LI-138894/2021|EPI_ISL_3988148|2021-08-13; hCoV-19/Chile/BI-143662/2021|EPI_ISL_4635467|2021-08-24; hCoV-19/Chile/RM-132851/2021|EPI_ISL_11976096|2021-08-02
0	42	1	0.09315099999999987	0.529342	non-Chile	0.09315099999999987	0.09315099999999987	hCoV-19/Chile/TA-151686/2021|EPI_ISL_4653519|2021-09-08
