tree	lineage	ntaxa	tmrca	ptmrca	source	first_seen	last_seen	taxa
0	10	4	0.11020700000000005	0.33899900000000005	non-Chile	0.09589300000000012	0.07397500000000012	hCoV-19/Chile/VS-149603/2021|EPI_ISL_4632056|2021-09-07; hCoV-19/Chile/RM-149600/2021|EPI_ISL_4632034|2021-09-07; hCoV-19/Chile/RM-154257/2021|EPI_ISL_4656204|2021-09-15; hCoV-19/Chile/RM-154259/2021|EPI_ISL_4656353|2021-09-15
0	11	1	0.16164800000000001	0.174917	non-Chile	0.16164800000000001	0.16164800000000001	hCoV-19/Chile/RM-139122/2021|EPI_ISL_3988158|2021-08-14
0	12	5	0.13839599999999996	0.15502899999999997	non-Chile	0.12876999999999994	0.09315399999999996	hCoV-19/Chile/RM-145829/2021|EPI_ISL_4632221|2021-08-30; hCoV-19/Chile/RM-145831/2021|EPI_ISL_4632231|2021-08-30; hCoV-19/Chile/RM-149384/2021|EPI_ISL_4659635|2021-09-08; hCoV-19/Chile/VS-144699/2021|EPI_ISL_4635546|2021-08-26; hCoV-19/Chile/RM-145736/2021|EPI_ISL_4632287|2021-08-30
0	13	26	0.21788600000000002	0.22067199999999998	non-Chile	0.18356400000000006	0.05205800000000005	hCoV-19/Chile/RM-142616/2021|EPI_ISL_4632345|2021-08-16; hCoV-19/Chile/RM-143566/2021|EPI_ISL_4649345|2021-08-13; hCoV-19/Chile/ML-146706/2021|EPI_ISL_4632509|2021-08-30; hCoV-19/Chile/ML-146713/2021|EPI_ISL_4632500|2021-09-01; hCoV-19/Chile/ML-146705/2021|EPI_ISL_4632510|2021-08-30; hCoV-19/Chile/AI-151574/2021|EPI_ISL_4653581|2021-09-12; hCoV-19/Chile/AI-151577/2021|EPI_ISL_4653612|2021-09-12; hCoV-19/Chile/AI-151576/2021|EPI_ISL_4653660|2021-09-12; hCoV-19/Chile/AI-154279/2021|EPI_ISL_4656435|2021-09-16; hCoV-19/Chile/AI-154278/2021|EPI_ISL_4656434|2021-09-16; hCoV-19/Chile/AI-154285/2021|EPI_ISL_4656217|2021-09-16; hCoV-19/Chile/AI-154280/2021|EPI_ISL_4656244|2021-09-16; hCoV-19/Chile/RM-136105/2021|EPI_ISL_3987702|2021-08-06; hCoV-19/Chile/AI-156293/2021|EPI_ISL_5411309|2021-09-20; hCoV-19/Chile/AI-156284/2021|EPI_ISL_5411306|2021-09-20; hCoV-19/Chile/AI-156280/2021|EPI_ISL_5411303|2021-09-20; hCoV-19/Chile/AI-156272/2021|EPI_ISL_5411299|2021-09-21; hCoV-19/Chile/AI-157909/2021|EPI_ISL_5545730|2021-09-23; hCoV-19/Chile/AI-157908/2021|EPI_ISL_5545723|2021-09-23; hCoV-19/Chile/AI-150640/2021|EPI_ISL_4655192|2021-09-07; hCoV-19/Chile/LL-151497/2021|EPI_ISL_4655620|2021-09-10; hCoV-19/Chile/LL-151815/2021|EPI_ISL_4654127|2021-09-12; hCoV-19/Chile/LL-155405/2021|EPI_ISL_5010837|2021-09-15; hCoV-19/Chile/LL-155403/2021|EPI_ISL_5010836|2021-09-15; hCoV-19/Chile/LL-155402/2021|EPI_ISL_5010835|2021-09-15; hCoV-19/Chile/LL-155400/2021|EPI_ISL_5010834|2021-09-15
0	14	1	0.09041300000000008	0.34264700000000003	non-Chile	0.09041300000000008	0.09041300000000008	hCoV-19/Chile/VS-150510/2021|EPI_ISL_4632043|2021-09-09
0	15	2	0.12867799999999996	0.30871499999999996	non-Chile	0.11233199999999999	0.05753699999999995	hCoV-19/Chile/TA-148290/2021|EPI_ISL_4636134|2021-09-01; hCoV-19/Chile/RM-155542/2021|EPI_ISL_5010846|2021-09-21
0	16	1	0.27671499999999993	0.30055299999999996	non-Chile	0.27671499999999993	0.27671499999999993	hCoV-19/Chile/RM-120002/2021|EPI_ISL_3132261|2021-07-03
0	17	5	0.281095	0.286223	non-Chile	0.279454	0.276714	hCoV-19/Chile/RM-119918/2021|EPI_ISL_3132256|2021-07-02; hCoV-19/Chile/RM-119999/2021|EPI_ISL_3132258|2021-07-03; hCoV-19/Chile/RM-120000/2021|EPI_ISL_3132259|2021-07-03; hCoV-19/Chile/RM-120001/2021|EPI_ISL_3132260|2021-07-03; hCoV-19/Chile/RM-120003/2021|EPI_ISL_3132262|2021-07-03
0	18	3	0.3036979999999999	0.31071899999999997	non-Chile	0.28493499999999994	0.11781199999999992	hCoV-19/Chile/RM-125169/2021|EPI_ISL_3185659|2021-07-12; hCoV-19/Chile/BI-145495/2021|EPI_ISL_4636034|2021-08-30; hCoV-19/Chile/AN-119268/2021|EPI_ISL_3132252|2021-06-30
0	19	1	0.041100000000000025	0.43014600000000003	non-Chile	0.041100000000000025	0.041100000000000025	hCoV-19/Chile/RM-158708/2021|EPI_ISL_5543932|2021-09-27
0	20	1	0.04931900000000011	0.058832000000000106	non-Chile	0.04931900000000011	0.04931900000000011	hCoV-19/Chile/RM-156722/2021|EPI_ISL_12145269|2021-09-24
0	21	4	0.08182599999999995	0.097607	non-Chile	0.06301699999999999	0.05753699999999995	hCoV-19/Chile/RM-154340/2021|EPI_ISL_4656260|2021-09-19; hCoV-19/Chile/VS-155590/2021|EPI_ISL_5010894|2021-09-20; hCoV-19/Chile/VS-155591/2021|EPI_ISL_5010902|2021-09-21; hCoV-19/Chile/VS-155587/2021|EPI_ISL_5010887|2021-09-21
0	22	2	0.04335100000000003	0.49361600000000005	non-Chile	0.024661000000000044	0.024661000000000044	hCoV-19/Chile/RM-160534/2021|EPI_ISL_5421848|2021-10-03; hCoV-19/Chile/RM-160525/2021|EPI_ISL_5421842|2021-10-03
0	23	1	0.21644200000000002	0.25503600000000004	non-Chile	0.21644200000000002	0.21644200000000002	hCoV-19/Chile/RM-129575/2021|EPI_ISL_3341866|2021-07-25
0	24	5	0.1343780000000001	0.600649	non-Chile	0.09315600000000013	0.02466400000000013	hCoV-19/Chile/RM-150282/2021|EPI_ISL_4632045|2021-09-08; hCoV-19/Chile/RM-161059/2021|EPI_ISL_5431525|2021-10-02; hCoV-19/Chile/LI-161048/2021|EPI_ISL_5431469|2021-10-03; hCoV-19/Chile/LI-151191/2021|EPI_ISL_4636507|2021-09-11; hCoV-19/Chile/RM-154976/2021|EPI_ISL_5011242|2021-09-15
0	25	3	0.18919299999999994	0.21060499999999993	non-Chile	0.15069	0.14795099999999994	hCoV-19/Chile/RM-141160/2021|EPI_ISL_4630476|2021-08-18; hCoV-19/Chile/VS-141351/2021|EPI_ISL_12144588|2021-08-19; hCoV-19/Chile/VS-141343/2021|EPI_ISL_12144585|2021-08-19
0	26	1	0.15616999999999992	0.1630459999999999	non-Chile	0.15616999999999992	0.15616999999999992	hCoV-19/Chile/RM-140129/2021|EPI_ISL_4005190|2021-08-16
0	27	4	0.23680499999999993	0.27068899999999996	non-Chile	0.21644299999999994	0.06301799999999991	hCoV-19/Chile/RM-130315/2021|EPI_ISL_3369277|2021-07-25; hCoV-19/Chile/LI-153159/2021|EPI_ISL_4656036|2021-09-15; hCoV-19/Chile/RM-154339/2021|EPI_ISL_4656192|2021-09-19; hCoV-19/Chile/RM-152514/2021|EPI_ISL_4704219|2021-09-14
0	28	2	0.14502100000000018	0.22259800000000018	non-Chile	0.12329100000000015	0.12055200000000021	hCoV-19/Chile/VS-144689/2021|EPI_ISL_4652623|2021-08-29; hCoV-19/Chile/VS-144702/2021|EPI_ISL_4652627|2021-08-28
0	29	1	0.1479490000000001	0.3035000000000001	non-Chile	0.1479490000000001	0.1479490000000001	hCoV-19/Chile/BI-141175/2021|EPI_ISL_4630525|2021-08-19
0	30	6	0.09748200000000007	0.4664180000000001	non-Chile	0.0904140000000001	0.07945499999999994	hCoV-19/Chile/RM-151769/2021|EPI_ISL_4653573|2021-09-13; hCoV-19/Chile/AR-151568/2021|EPI_ISL_4653497|2021-09-09; hCoV-19/Chile/RM-151772/2021|EPI_ISL_4653600|2021-09-13; hCoV-19/Chile/RM-151767/2021|EPI_ISL_4653637|2021-09-13; hCoV-19/Chile/RM-151771/2021|EPI_ISL_4653638|2021-09-13; hCoV-19/Chile/RM-151770/2021|EPI_ISL_4653621|2021-09-13
0	31	1	0.24931900000000007	0.4855970000000001	non-Chile	0.24931900000000007	0.24931900000000007	hCoV-19/Chile/RM-125836/2021|EPI_ISL_3185778|2021-07-13
0	32	1	0.12055199999999999	0.41484999999999994	non-Chile	0.12055199999999999	0.12055199999999999	hCoV-19/Chile/BI-144844/2021|EPI_ISL_4652574|2021-08-29
0	33	1	0.1698639999999998	0.18925999999999976	non-Chile	0.1698639999999998	0.1698639999999998	hCoV-19/Chile/RM-137861/2021|EPI_ISL_3987858|2021-08-11
0	34	1	0.046577999999999786	0.10165599999999975	non-Chile	0.046577999999999786	0.046577999999999786	hCoV-19/Chile/VS-156725/2021|EPI_ISL_5011543|2021-09-25
0	35	1	0.2575369999999997	0.34016699999999966	non-Chile	0.2575369999999997	0.2575369999999997	hCoV-19/Chile/CO-123789/2021|EPI_ISL_3185597|2021-07-10
0	36	2	0.21557299999999968	0.3293699999999997	non-Chile	0.16712599999999966	0.13424899999999973	hCoV-19/Chile/RM-138262/2021|EPI_ISL_3987867|2021-08-12; hCoV-19/Chile/RM-143227/2021|EPI_ISL_12145267|2021-08-24
0	37	1	0.14794799999999975	0.32786199999999976	non-Chile	0.14794799999999975	0.14794799999999975	hCoV-19/Chile/RM-141144/2021|EPI_ISL_4630527|2021-08-19
0	38	1	0.09315399999999963	0.11326999999999965	non-Chile	0.09315399999999963	0.09315399999999963	hCoV-19/Chile/RM-150286/2021|EPI_ISL_4632049|2021-09-08
0	39	1	0.1369889999999997	0.13927699999999965	non-Chile	0.1369889999999997	0.1369889999999997	hCoV-19/Chile/RM-142408/2021|EPI_ISL_4632365|2021-08-23
0	40	1	0.15890699999999958	0.19829199999999958	non-Chile	0.15890699999999958	0.15890699999999958	hCoV-19/Chile/VS-139762/2021|EPI_ISL_3988165|2021-08-15
0	41	12	0.20067299999999944	0.20569699999999946	non-Chile	0.1561669999999995	0.03835799999999945	hCoV-19/Chile/RM-158946/2021|EPI_ISL_5421819|2021-09-28; hCoV-19/Chile/RM-142399/2021|EPI_ISL_4632363|2021-08-22; hCoV-19/Chile/RM-153689/2021|EPI_ISL_5010795|2021-09-19; hCoV-19/Chile/RM-154434/2021|EPI_ISL_4656361|2021-09-20; hCoV-19/Chile/TA-141335/2021|EPI_ISL_12144570|2021-08-16; hCoV-19/Chile/RM-151274/2021|EPI_ISL_4636528|2021-09-12; hCoV-19/Chile/RM-145828/2021|EPI_ISL_4632232|2021-08-28; hCoV-19/Chile/RM-145064/2021|EPI_ISL_4635585|2021-08-27; hCoV-19/Chile/RM-147168/2021|EPI_ISL_4632519|2021-09-01; hCoV-19/Chile/LR-148182/2021|EPI_ISL_4636579|2021-09-01; hCoV-19/Chile/RM-147469/2021|EPI_ISL_4632871|2021-09-02; hCoV-19/Chile/RM-147470/2021|EPI_ISL_4632882|2021-09-02
0	42	2	0.17332399999999948	0.19462999999999953	non-Chile	0.16438599999999948	0.1561669999999995	hCoV-19/Chile/VS-140204/2021|EPI_ISL_4005215|2021-08-16; hCoV-19/Chile/VS-139156/2021|EPI_ISL_4628777|2021-08-13
0	43	2	0.022062000000000137	0.17509900000000012	non-Chile	0.021923000000000137	0.021923000000000137	hCoV-19/Chile/RM-162220/2021|EPI_ISL_5687168|2021-10-04; hCoV-19/Chile/RM-162211/2021|EPI_ISL_5687163|2021-10-04
0	44	1	0.13699200000000022	0.3849170000000002	non-Chile	0.13699200000000022	0.13699200000000022	hCoV-19/Chile/LI-142545/2021|EPI_ISL_4632402|2021-08-23
0	45	4	0.2689520000000002	0.3047000000000002	non-Chile	0.25205900000000014	0.16986800000000024	hCoV-19/Chile/RM-124253/2021|EPI_ISL_3185600|2021-07-12; hCoV-19/Chile/RM-124252/2021|EPI_ISL_12145260|2021-07-12; hCoV-19/Chile/ML-137436/2021|EPI_ISL_3981995|2021-08-11; hCoV-19/Chile/ML-137433/2021|EPI_ISL_3981994|2021-08-11
0	46	1	0.1205520000000001	0.4451590000000001	non-Chile	0.1205520000000001	0.1205520000000001	hCoV-19/Chile/RM-145830/2021|EPI_ISL_4632290|2021-08-29
0	47	1	0.01644100000000026	0.39711300000000027	non-Chile	0.01644100000000026	0.01644100000000026	hCoV-19/Chile/RM-163546/2021|EPI_ISL_5687144|2021-10-06
0	48	1	0.1534270000000002	0.39618500000000023	non-Chile	0.1534270000000002	0.1534270000000002	hCoV-19/Chile/RM-140131/2021|EPI_ISL_4005209|2021-08-17
0	49	1	0.002742000000000022	0.1526470000000001	non-Chile	0.002742000000000022	0.002742000000000022	hCoV-19/Chile/RM-165226/2021|EPI_ISL_5544750|2021-10-11
0	50	3	0.09850000000000014	0.23869300000000016	non-Chile	0.08767500000000017	0.06301700000000021	hCoV-19/Chile/AN-151508/2021|EPI_ISL_4655527|2021-09-10; hCoV-19/Chile/TA-154956/2021|EPI_ISL_5011128|2021-09-19; hCoV-19/Chile/AN-151509/2021|EPI_ISL_4655519|2021-09-10
0	51	1	0.07397500000000012	0.13916800000000007	non-Chile	0.07397500000000012	0.07397500000000012	hCoV-19/Chile/AN-154343/2021|EPI_ISL_4656440|2021-09-15
0	52	32	0.11802900000000005	0.11923100000000009	non-Chile	0.109591	0.03561800000000004	hCoV-19/Chile/LL-161319/2021|EPI_ISL_5431417|2021-09-29; hCoV-19/Chile/LL-152659/2021|EPI_ISL_4658622|2021-09-12; hCoV-19/Chile/LL-152660/2021|EPI_ISL_4658686|2021-09-13; hCoV-19/Chile/LL-155390/2021|EPI_ISL_5010829|2021-09-17; hCoV-19/Chile/LL-156309/2021|EPI_ISL_5411317|2021-09-22; hCoV-19/Chile/LL-156319/2021|EPI_ISL_5411322|2021-09-20; hCoV-19/Chile/LL-154117/2021|EPI_ISL_5431420|2021-09-18; hCoV-19/Chile/LL-151275/2021|EPI_ISL_4636529|2021-09-02; hCoV-19/Chile/LL-157410/2021|EPI_ISL_5431414|2021-09-22; hCoV-19/Chile/LR-156656/2021|EPI_ISL_5431429|2021-09-23; hCoV-19/Chile/LL-152411/2021|EPI_ISL_4704433|2021-09-08; hCoV-19/Chile/LL-152425/2021|EPI_ISL_4704406|2021-09-08; hCoV-19/Chile/LL-151237/2021|EPI_ISL_4636523|2021-09-08; hCoV-19/Chile/TA-151679/2021|EPI_ISL_4653592|2021-09-08; hCoV-19/Chile/RM-148223/2021|EPI_ISL_4636591|2021-09-06; hCoV-19/Chile/RM-148224/2021|EPI_ISL_4636592|2021-09-06; hCoV-19/Chile/LL-152386/2021|EPI_ISL_4704327|2021-09-09; hCoV-19/Chile/RM-151424/2021|EPI_ISL_4655509|2021-09-12; hCoV-19/Chile/LL-152422/2021|EPI_ISL_4704471|2021-09-13; hCoV-19/Chile/LL-152595/2021|EPI_ISL_4658595|2021-09-13; hCoV-19/Chile/LL-152418/2021|EPI_ISL_4704341|2021-09-13; hCoV-19/Chile/RM-152134/2021|EPI_ISL_4655635|2021-09-13; hCoV-19/Chile/LL-152414/2021|EPI_ISL_4704500|2021-09-13; hCoV-19/Chile/LL-152654/2021|EPI_ISL_4658623|2021-09-13; hCoV-19/Chile/LL-152426/2021|EPI_ISL_4704228|2021-09-09; hCoV-19/Chile/RM-152133/2021|EPI_ISL_4655728|2021-09-13; hCoV-19/Chile/TA-148358/2021|EPI_ISL_4636153|2021-09-02; hCoV-19/Chile/RM-149654/2021|EPI_ISL_4632038|2021-09-06; hCoV-19/Chile/RM-149651/2021|EPI_ISL_4632039|2021-09-06; hCoV-19/Chile/RM-148221/2021|EPI_ISL_4636589|2021-09-06; hCoV-19/Chile/TA-150398/2021|EPI_ISL_4659655|2021-09-06; hCoV-19/Chile/LL-151276/2021|EPI_ISL_4636530|2021-09-09
0	53	4	0.07605300000000015	0.5029890000000001	non-Chile	0.060277000000000136	0.05753600000000014	hCoV-19/Chile/AP-155959/2021|EPI_ISL_5431317|2021-09-20; hCoV-19/Chile/AR-155685/2021|EPI_ISL_5431293|2021-09-20; hCoV-19/Chile/RM-156030/2021|EPI_ISL_5431567|2021-09-21; hCoV-19/Chile/RM-156028/2021|EPI_ISL_5431566|2021-09-21
0	54	13	0.170219	0.400397	non-Chile	0.164385	0.054795999999999956	hCoV-19/Chile/TA-139699/2021|EPI_ISL_3988163|2021-08-13; hCoV-19/Chile/TA-139703/2021|EPI_ISL_3988164|2021-08-14; hCoV-19/Chile/TA-140691/2021|EPI_ISL_4632677|2021-08-16; hCoV-19/Chile/TA-142400/2021|EPI_ISL_4632398|2021-08-19; hCoV-19/Chile/TA-142409/2021|EPI_ISL_4632401|2021-08-18; hCoV-19/Chile/TA-154214/2021|EPI_ISL_4656328|2021-09-15; hCoV-19/Chile/AN-153996/2021|EPI_ISL_5431280|2021-09-15; hCoV-19/Chile/AN-152104/2021|EPI_ISL_4655673|2021-09-06; hCoV-19/Chile/TA-151696/2021|EPI_ISL_4653631|2021-09-09; hCoV-19/Chile/AN-152105/2021|EPI_ISL_4655681|2021-09-06; hCoV-19/Chile/LL-152866/2021|EPI_ISL_4656019|2021-09-13; hCoV-19/Chile/LL-156310/2021|EPI_ISL_5411318|2021-09-22; hCoV-19/Chile/LL-156313/2021|EPI_ISL_5411320|2021-09-22
